,Image,K=10,K=9,K=8,K=7,K=6,K=5,K=4,K=3,K=2
209,MB16CC008,8,6,1,6,1,3,1,0,1
210,MB16CC008,2,8,0,2,2,2,0,1,0
211,MB16CC008,7,2,7,0,2,2,0,1,0
212,MB16CC008,8,6,1,6,1,3,1,0,1
213,MB16CC008,2,8,0,2,2,2,0,1,0
214,MB16CC008,8,6,1,6,1,3,1,0,1
215,MB16CC008,2,8,0,2,2,2,0,1,0
216,MB16CC008,9,3,4,4,3,0,3,0,1
217,MB16CC008,8,6,1,6,1,3,1,0,1
218,MB16CC008,0,1,6,6,1,3,1,0,1
219,MB16CC008,8,6,1,6,1,3,1,0,1
220,MB16CC008,2,8,0,2,2,2,0,1,0
221,MB16CC008,2,8,0,2,2,2,0,1,0
222,MB16CC008,9,3,4,4,3,0,3,0,1
223,MB16CC008,8,6,1,6,1,3,1,0,1
224,MB16CC008,0,6,1,6,1,3,1,0,1
225,MB16CC008,8,6,1,6,1,3,1,0,1
226,MB16CC008,8,6,1,6,1,3,1,0,1
227,MB16CC008,8,6,1,6,1,3,1,0,1
228,MB16CC008,3,3,4,4,3,0,3,0,1
229,MB16CC008,0,1,6,6,1,3,1,0,1
230,MB16CC008,8,6,1,6,1,3,1,0,1
231,MB16CC008,8,6,1,6,1,3,1,0,1
232,MB16CC008,0,1,6,6,1,3,1,0,1
233,MB16CC008,8,6,1,6,1,3,1,0,1
234,MB16CC008,0,1,6,6,1,3,1,0,1
235,MB16CC008,7,2,7,0,2,2,0,1,0
236,MB16CC008,8,6,1,6,1,3,1,0,1
237,MB16CC008,0,1,6,6,1,3,1,0,1
238,MB16CC008,2,8,0,2,2,2,0,1,0
239,MB16CC009,0,1,6,6,1,3,1,0,1
240,MB16CC009,0,6,1,6,1,3,1,0,1
241,MB16CC009,8,6,1,6,1,3,1,0,1
242,MB16CC009,0,6,1,6,1,3,1,0,1
243,MB16CC009,0,1,6,6,1,3,1,0,1
244,MB16CC009,0,1,6,6,1,3,1,0,1
245,MB16CC009,0,1,6,6,1,3,1,0,1
246,MB16CC009,0,1,6,6,1,3,1,0,1
247,MB16CC009,0,1,6,6,1,3,1,0,1
248,MB16CC009,8,6,1,6,1,3,1,0,1
249,MB16CC009,7,2,7,0,2,2,0,1,0
250,MB16CC009,2,8,0,2,2,2,0,1,0
251,MB16CC009,0,1,6,6,1,3,1,0,1
252,MB16CC009,9,3,4,4,3,0,3,0,1
253,MB16CC009,0,1,6,6,1,3,1,0,1
254,MB16CC009,8,6,1,6,1,3,1,0,1
255,MB16CC009,8,6,1,6,1,3,1,0,1
256,MB16CC009,8,6,1,6,1,3,1,0,1
257,MB16CC009,8,6,1,0,1,3,1,0,1
258,MB16CC009,0,1,6,6,1,3,1,0,1
259,MB16CC009,9,3,4,4,3,0,3,0,1
260,MB16CC009,8,6,1,6,1,3,1,0,1
261,MB16CC009,0,1,6,6,1,3,1,0,1
262,MB16CC009,0,6,1,6,1,3,1,0,1
263,MB16CC009,0,6,1,6,1,3,1,0,1
264,MB16CC009,3,3,4,4,3,0,3,0,1
265,MB16CC009,8,6,1,6,1,3,1,0,1
266,MB16CC009,8,6,1,6,1,3,1,0,1
267,MB16CC009,0,6,1,6,1,3,1,0,1
268,MB16CC009,7,2,7,0,1,3,1,0,1
269,MB16CC009,3,3,4,4,3,0,3,0,1
270,MB16CC009,8,6,1,6,1,3,1,0,1
271,MB16CC010,3,3,4,4,3,0,3,0,1
272,MB16CC010,0,6,1,6,1,3,1,0,1
273,MB16CC010,0,6,1,6,1,3,1,0,1
274,MB16CC010,8,6,1,6,1,3,1,0,1
275,MB16CC010,8,6,1,6,1,3,1,0,1
276,MB16CC010,4,0,3,1,4,4,3,2,1
277,MB16CC010,4,0,3,1,4,4,3,2,1
278,MB16CC010,8,6,1,6,1,3,1,0,1
279,MB16CC010,7,2,7,0,2,2,0,1,0
280,MB16CC010,7,2,7,0,1,3,1,0,1
281,MB16CC010,3,3,4,4,3,0,3,0,1
282,MB16CC010,8,6,1,0,1,3,1,0,1
283,MB16CC010,0,1,6,6,1,3,1,0,1
284,MB16CC010,3,3,4,4,3,0,3,0,1
285,MB16CC010,4,0,3,1,4,4,3,2,1
286,MB16CC010,4,0,3,1,4,4,3,2,1
287,MB16CC010,0,1,6,6,1,3,1,0,1
288,MB16CC010,8,6,1,6,1,3,1,0,1
289,MB16CC010,7,2,7,0,1,3,1,0,1
290,MB16CC010,0,6,1,6,1,3,1,0,1
291,MB16CC010,3,3,4,4,3,0,3,0,1
292,MB16CC010,0,6,1,6,1,3,1,0,1
293,MB16CC010,8,6,1,6,1,3,1,0,1
294,MB16CC010,8,6,1,6,1,3,1,0,1
295,MB16CC010,0,6,1,6,1,3,1,0,1
296,MB16CC010,3,3,4,4,3,0,3,0,1
297,MB16CC010,8,6,1,6,1,3,1,0,1
298,MB16CC010,0,1,6,6,1,3,1,0,1
299,MB16CC010,0,6,1,6,1,3,1,0,1
300,MB16CC010,3,3,4,4,3,0,3,0,1
301,MB16CC010,8,6,1,6,1,3,1,0,1
302,MB16CC010,0,1,6,6,1,3,1,0,1
303,MB16CC010,8,6,1,6,1,3,1,0,1
304,MB16CC010,3,3,4,4,3,0,3,0,1
305,MB16CC010,8,6,1,6,1,3,1,0,1
306,MB16CC010,4,0,3,1,4,4,3,2,1
307,MB16CC010,0,1,6,6,1,3,1,0,1
308,MB16CC010,0,6,1,6,1,3,1,0,1
309,MB16CC010,7,2,7,0,1,3,1,0,1
310,MB16CC010,8,6,1,6,1,3,1,0,1
311,MB16CC010,7,2,7,0,2,2,0,1,0
312,MB16CC010,8,6,1,6,1,3,1,0,1
313,MB16CC010,3,3,4,4,3,0,3,0,1
314,MB16CC010,0,1,6,6,1,3,1,0,1
315,MB16CC010,8,6,1,6,1,3,1,0,1
316,MB16CC011,3,3,4,4,3,0,3,0,1
317,MB16CC011,0,6,1,6,1,3,1,0,1
318,MB16CC011,3,3,4,4,3,0,3,0,1
319,MB16CC011,3,3,4,4,3,0,3,0,1
320,MB16CC011,3,3,4,4,3,0,3,0,1
321,MB16CC011,3,3,4,4,3,0,3,0,1
322,MB16CC011,8,6,1,6,1,3,1,0,1
323,MB16CC011,3,3,4,4,3,0,3,0,1
324,MB16CC011,3,3,4,4,3,0,3,0,1
325,MB16CC011,8,6,1,6,1,3,1,0,1
326,MB16CC011,0,6,1,6,1,3,1,0,1
327,MB16CC011,3,3,4,4,3,0,3,0,1
328,MB16CC011,3,3,4,4,3,0,3,0,1
329,MB16CC011,3,3,4,4,3,0,3,0,1
330,MB16CC011,8,6,1,6,1,3,1,0,1
331,MB16CC011,3,3,4,4,3,0,3,0,1
332,MB16CC011,8,6,1,6,1,3,1,0,1
333,MB16CC011,8,6,1,6,1,3,1,0,1
334,MB16CC011,8,6,1,6,1,3,1,0,1
335,MB16CC011,8,6,1,6,1,3,1,0,1
336,MB16CC011,8,6,1,6,1,3,1,0,1
337,MB16CC011,8,6,1,6,1,3,1,0,1
338,MB16CC011,4,0,3,1,4,4,3,2,1
339,MB16CC011,4,0,3,1,4,4,3,2,1
340,MB16CC011,0,6,1,6,1,3,1,0,1
341,MB16CC011,0,6,1,6,1,3,1,0,1
342,MB16CC011,4,0,3,1,4,4,3,2,1
343,MB16CC011,8,6,1,6,1,3,1,0,1
344,MB16CC011,8,6,1,6,1,3,1,0,1
345,MB16CC011,8,6,1,6,1,3,1,0,1
346,MB16CC011,0,6,1,6,1,3,1,0,1
347,MB16CC011,0,1,6,6,1,3,1,0,1
348,MB16CC011,0,1,6,6,1,3,1,0,1
349,MB16CC011,3,3,4,4,3,0,3,0,1
350,MB16CC011,0,1,6,6,1,3,1,0,1
351,MB16CC011,8,6,1,6,1,3,1,0,1
352,MB16CC011,3,3,4,4,3,0,3,0,1
353,MB16CC011,3,3,4,4,3,0,3,0,1
354,MB16CC011,3,3,4,4,3,0,3,0,1
355,MB16CC011,3,3,4,4,3,0,3,0,1
356,MB16CC011,0,1,6,6,1,3,1,0,1
357,MB16CC011,4,0,3,1,4,4,3,2,1
358,MB16CC011,3,3,4,4,3,0,3,0,1
359,MB16CC011,0,1,6,6,1,3,1,0,1
360,MB16CC011,0,1,6,6,1,3,1,0,1
361,MB16CC011,3,3,4,4,3,0,3,0,1
362,MB16CC011,3,3,4,4,3,0,3,0,1
363,MB16CC011,0,6,1,6,1,3,1,0,1
364,MB16CC012,8,6,1,6,1,3,1,0,1
365,MB16CC012,8,6,1,6,1,3,1,0,1
366,MB16CC012,8,6,1,6,1,3,1,0,1
367,MB16CC012,3,3,4,4,3,0,3,0,1
368,MB16CC012,8,6,1,6,1,3,1,0,1
369,MB16CC012,3,3,4,4,3,0,3,0,1
370,MB16CC012,3,3,4,4,3,0,3,0,1
371,MB16CC012,3,3,4,4,3,0,3,0,1
372,MB16CC012,7,2,7,0,1,3,1,0,1
373,MB16CC012,3,3,4,4,3,0,3,0,1
374,MB16CC012,0,6,1,6,1,3,1,0,1
375,MB16CC012,8,6,1,6,1,3,1,0,1
376,MB16CC012,3,3,4,4,3,0,3,0,1
377,MB16CC012,8,6,1,6,1,3,1,0,1
378,MB16CC012,3,3,4,4,3,0,3,0,1
379,MB16CC012,5,7,5,5,5,1,2,2,1
380,MB16CC012,5,7,5,5,5,1,2,2,1
381,MB16CC012,5,7,5,5,5,1,2,2,1
382,MB16CC012,5,7,5,5,5,1,2,2,1
383,MB16CC012,5,7,5,5,5,1,2,2,1
384,MB16CC012,5,7,5,5,5,1,2,2,1
385,MB16CC012,5,7,5,5,5,1,2,2,1
386,MB16CC012,5,7,5,5,5,1,2,2,1
387,MB16CC012,5,7,5,5,5,1,2,2,1
388,MB16CC012,5,7,5,5,5,1,2,2,1
389,MB16CC012,5,7,5,5,5,1,2,2,1
390,MB16CC012,5,7,5,5,5,1,2,2,1
391,MB16CC012,5,7,5,5,5,1,2,2,1
392,MB16CC012,5,7,5,5,5,1,2,2,1
393,MB16CC012,5,7,5,5,5,1,2,2,1
394,MB16CC012,4,0,3,1,4,4,3,2,1
395,MB16CC012,8,6,1,6,1,3,1,0,1
396,MB16CC012,8,6,1,6,1,3,1,0,1
397,MB16CC012,8,6,1,6,1,3,1,0,1
398,MB16CC012,8,6,1,6,1,3,1,0,1
399,MB16CC012,8,6,1,6,1,3,1,0,1
400,MB16CC012,8,6,1,6,1,3,1,0,1
401,MB16CC012,4,0,3,1,4,4,3,2,1
402,MB16CC012,4,0,3,1,4,4,3,2,1
403,MB16CC012,0,1,6,6,1,3,1,0,1
404,MB16CC012,0,1,6,6,1,3,1,0,1
405,MB16CC012,0,1,6,6,1,3,1,0,1
406,MB16CC012,8,6,1,6,1,3,1,0,1
407,MB16CC012,8,6,1,6,1,3,1,0,1
408,MB16CC012,0,6,1,6,1,3,1,0,1
409,MB16CC013,2,8,0,2,2,2,0,1,0
410,MB16CC013,8,6,1,6,1,3,1,0,1
411,MB16CC013,2,8,0,2,2,2,0,1,0
412,MB16CC013,7,2,7,0,2,2,0,1,0
413,MB16CC013,7,2,7,0,2,2,0,1,0
414,MB16CC013,2,8,0,2,2,2,0,1,0
415,MB16CC013,2,8,0,2,2,2,0,1,0
416,MB16CC013,8,6,1,6,1,3,1,0,1
417,MB16CC013,2,8,0,2,2,2,0,1,0
418,MB16CC013,4,0,3,1,4,4,3,2,1
419,MB16CC013,4,0,3,1,4,4,3,2,1
420,MB16CC013,4,0,3,1,4,4,3,2,1
421,MB16CC013,4,0,3,1,4,4,3,2,1
422,MB16CC013,2,8,0,2,2,2,0,1,0
423,MB16CC013,4,0,3,1,4,4,3,2,1
424,MB16CC013,2,8,0,2,2,2,0,1,0
425,MB16CC013,4,0,3,1,4,4,3,2,1
426,MB16CC013,7,2,7,0,2,2,0,1,0
427,MB16CC013,2,8,0,2,2,2,0,1,0
428,MB16CC013,7,2,7,2,2,2,0,1,0
429,MB16CC013,7,2,7,0,2,2,0,1,0
430,MB16CC013,2,8,0,2,2,2,0,1,0
431,MB16CC013,4,0,3,1,4,4,3,2,1
432,MB16CC013,7,2,7,0,2,2,0,1,0
433,MB16CC013,4,0,3,1,4,4,3,2,1
434,MB16CC013,4,0,3,1,4,4,3,2,1
435,MB16CC013,7,2,7,2,2,2,0,1,0
436,MB16CC013,7,2,7,0,2,2,0,1,0
437,MB16CC013,2,8,0,2,2,2,0,1,0
438,MB16CC013,4,0,3,1,4,4,3,2,1
439,MB16CC013,8,6,1,6,1,3,1,0,1
440,MB16CC013,2,8,0,2,2,2,0,1,0
441,MB16CC013,2,8,0,2,2,2,0,1,0
442,MB16CC013,4,0,3,1,4,4,3,2,1
443,MB16CC013,2,8,0,2,2,2,0,1,0
444,MB16CC013,8,6,1,6,1,3,1,0,1
445,MB16CC013,7,2,7,0,2,2,0,1,0
446,MB16CC013,4,0,3,1,4,4,3,2,1
447,MB16CC013,4,0,3,1,4,4,3,2,1
448,MB16CC013,4,0,3,1,4,4,3,2,1
449,MB16CC013,8,2,1,0,1,3,1,0,1
450,MB16CC013,2,8,0,2,2,2,0,1,0
451,MB16CC013,4,0,3,1,4,4,3,2,1
452,MB16CC013,7,2,7,0,2,2,0,1,0
453,MB16CC013,8,6,1,6,1,3,1,0,1
454,MB16CC014,4,0,3,1,4,4,3,2,1
455,MB16CC014,3,3,4,4,3,0,3,0,1
456,MB16CC014,9,3,4,4,3,0,3,2,1
457,MB16CC014,3,3,4,4,3,0,3,0,1
458,MB16CC014,4,0,3,1,4,4,3,2,1
459,MB16CC014,4,0,3,1,4,4,3,2,1
460,MB16CC014,9,3,4,4,3,0,3,2,1
461,MB16CC014,8,6,1,6,1,3,1,0,1
462,MB16CC014,2,8,0,2,2,2,0,1,0
463,MB16CC014,4,0,3,1,4,4,3,2,1
464,MB16CC014,8,6,1,6,1,3,1,0,1
465,MB16CC014,3,3,4,4,3,0,3,0,1
466,MB16CC014,0,1,6,6,1,3,1,0,1
467,MB16CC014,3,3,4,4,3,0,3,0,1
468,MB16CC014,8,6,1,6,1,3,1,0,1
469,MB16CC014,8,6,1,6,1,3,1,0,1
470,MB16CC014,4,0,3,1,4,4,3,2,1
471,MB16CC014,4,0,3,1,4,4,3,2,1
472,MB16CC014,4,0,3,1,4,4,3,2,1
473,MB16CC014,4,0,3,1,4,4,3,2,1
474,MB16CC014,8,6,1,6,1,3,1,0,1
475,MB16CC014,4,0,3,1,4,4,3,2,1
476,MB16CC014,0,6,1,6,1,3,1,0,1
477,MB16CC014,8,6,1,6,1,3,1,0,1
478,MB16CC014,0,6,1,6,1,3,1,0,1
479,MB16CC014,3,3,4,4,3,0,3,0,1
480,MB16CC014,0,1,6,6,1,3,1,0,1
481,MB16CC014,8,6,1,6,1,3,1,0,1
482,MB16CC014,3,3,4,4,3,0,3,0,1
483,MB16CC014,0,1,6,6,1,3,1,0,1
484,MB16CC014,0,1,6,6,1,3,1,0,1
485,MB16CC014,0,1,6,6,1,3,1,0,1
486,MB16CC014,8,6,1,6,1,3,1,0,1
487,MB16CC014,7,2,7,0,2,2,0,1,0
488,MB16CC014,0,6,1,6,1,3,1,0,1
489,MB16CC014,4,0,3,1,4,4,3,2,1
490,MB16CC014,4,0,3,1,4,4,3,2,1
491,MB16CC014,2,8,0,2,2,2,0,1,0
492,MB16CC014,0,6,1,6,1,3,1,0,1
493,MB16CC014,8,6,1,6,1,3,1,0,1
494,MB16CC014,8,6,1,6,1,3,1,0,1
495,MB16CC014,0,6,1,6,1,3,1,0,1
496,MB16CC014,0,1,1,6,1,3,1,0,1
497,MB16CC014,4,0,3,1,4,4,3,2,1
498,MB16CC014,7,2,7,0,1,3,1,0,1
499,MB16CC015,3,3,4,4,3,0,3,0,1
500,MB16CC015,4,0,3,1,4,4,3,2,1
501,MB16CC015,4,0,3,1,4,4,3,2,1
502,MB16CC015,4,0,3,1,4,4,3,2,1
503,MB16CC015,0,1,6,6,1,3,1,0,1
504,MB16CC015,0,6,1,6,1,3,1,0,1
505,MB16CC015,4,0,3,1,4,4,3,2,1
506,MB16CC015,4,0,3,1,4,4,3,2,1
507,MB16CC015,3,3,4,4,3,0,3,0,1
508,MB16CC015,4,0,3,1,4,4,3,2,1
509,MB16CC015,4,0,3,1,4,4,3,2,1
510,MB16CC015,4,0,3,1,4,4,3,2,1
511,MB16CC015,3,3,4,4,3,0,3,0,1
512,MB16CC015,4,0,3,1,4,4,3,2,1
513,MB16CC015,4,0,3,1,4,4,3,2,1
514,MB16CC015,4,0,3,1,4,4,3,2,1
